t0, t, x, y, z, qx, qy, qz, qw
1138.78,10.08,-0.150025,0.253899,1.4447,0.288412,0.341429,0.818714,-0.360489
1138.78,10.08,-0.150071,0.253899,1.44467,0.288431,0.34174,0.818487,-0.360694
1138.79,10.09,-0.150147,0.253918,1.44469,0.288152,0.342666,0.818196,-0.360699
1138.8,10.1,-0.150225,0.253922,1.44467,0.288271,0.346207,0.817159,-0.35957
1138.81,10.11,-0.150313,0.25394,1.44462,0.28797,0.344718,0.817326,-0.360862
1138.82,10.12,-0.150374,0.253945,1.44458,0.287896,0.344858,0.817132,-0.361224
1138.83,10.13,-0.150397,0.253936,1.44454,0.288172,0.344996,0.816911,-0.361374
1138.83,10.13,-0.150378,0.253907,1.44447,0.288859,0.345108,0.816679,-0.361243
1138.84,10.14,-0.150328,0.25387,1.44439,0.289423,0.344785,0.816703,-0.361045
1138.85,10.15,-0.150264,0.253825,1.44437,0.289866,0.344342,0.816852,-0.360775
1138.86,10.16,-0.150221,0.253804,1.44438,0.290084,0.343693,0.817072,-0.36072
1138.87,10.17,-0.150201,0.2538,1.44441,0.289938,0.343961,0.817109,-0.360499
1138.88,10.18,-0.150214,0.253805,1.44439,0.289598,0.344498,0.817059,-0.360373
1138.88,10.18,-0.150241,0.253828,1.44443,0.289448,0.344513,0.817021,-0.360565
1138.89,10.19,-0.150265,0.253833,1.44442,0.289379,0.34484,0.816897,-0.36059
1138.9,10.2,-0.150277,0.253831,1.44438,0.289477,0.344924,0.816817,-0.360612
1138.91,10.21,-0.150284,0.253834,1.44437,0.289799,0.344532,0.816782,-0.360807
1138.92,10.22,-0.15029,0.253847,1.44437,0.289983,0.344184,0.816777,-0.361002
1138.93,10.23,-0.1503,0.253869,1.44439,0.289991,0.344216,0.816727,-0.36108
1138.93,10.23,-0.150322,0.253883,1.4444,0.289886,0.344217,0.816713,-0.361193
1138.94,10.24,-0.150344,0.253891,1.44439,0.289523,0.344653,0.816665,-0.361178
1138.95,10.25,-0.150371,0.253903,1.4444,0.289281,0.345054,0.816562,-0.36122
1138.96,10.26,-0.150382,0.253903,1.44439,0.289108,0.345254,0.81655,-0.361197
1138.97,10.27,-0.150369,0.253891,1.44436,0.289134,0.345222,0.816579,-0.361141
1138.97,10.27,-0.150345,0.253889,1.44436,0.28946,0.345267,0.816541,-0.360922
1138.98,10.28,-0.150313,0.253882,1.44433,0.28979,0.345022,0.816547,-0.360879
1138.99,10.29,-0.15029,0.25388,1.44432,0.289716,0.344701,0.816685,-0.360932
1139,10.3,-0.150271,0.253878,1.44431,0.289676,0.344665,0.816742,-0.360869
1139.01,10.31,-0.150269,0.253879,1.44434,0.289184,0.344705,0.816924,-0.360813
1139.02,10.32,-0.150274,0.253886,1.44436,0.288936,0.345365,0.816849,-0.36055
1139.03,10.33,-0.150286,0.253896,1.44439,0.288476,0.345735,0.816894,-0.360463
1139.03,10.33,-0.150295,0.253881,1.44436,0.288423,0.346059,0.816811,-0.360383
1139.04,10.34,-0.150295,0.253866,1.44432,0.288543,0.346167,0.816754,-0.360311
1139.05,10.35,-0.150278,0.253848,1.44429,0.288893,0.346496,0.816588,-0.360091
1139.06,10.36,-0.15025,0.253822,1.44426,0.28947,0.345711,0.816633,-0.360281
1139.07,10.37,-0.150209,0.253805,1.44424,0.289785,0.344989,0.816804,-0.360331
1139.08,10.38,-0.150184,0.253793,1.44424,0.290016,0.344884,0.816839,-0.360168
1139.08,10.38,-0.150175,0.25379,1.44425,0.289952,0.344846,0.816917,-0.360078
1139.09,10.39,-0.150198,0.253795,1.44428,0.289639,0.345159,0.816899,-0.360071
1139.1,10.4,-0.150233,0.253795,1.44425,0.289318,0.34563,0.816767,-0.360177
1139.11,10.41,-0.150291,0.253805,1.44425,0.289097,0.346412,0.816517,-0.36017
1139.12,10.42,-0.15035,0.25378,1.44414,0.2896,0.348936,0.815627,-0.359345
1139.13,10.43,-0.150368,0.25377,1.44412,0.289981,0.347754,0.815657,-0.360114
1139.13,10.43,-0.150363,0.25373,1.44404,0.290782,0.347648,0.815395,-0.360164
1139.14,10.44,-0.150314,0.253685,1.44397,0.291595,0.347358,0.81529,-0.360024
1139.15,10.45,-0.150247,0.253656,1.44393,0.292307,0.34676,0.815395,-0.359784
1139.16,10.46,-0.150158,0.253626,1.44393,0.293132,0.348419,0.814989,-0.35843
1139.17,10.47,-0.150129,0.253632,1.44393,0.292478,0.345711,0.815915,-0.359476
1139.18,10.48,-0.150123,0.253645,1.44394,0.291687,0.346165,0.816092,-0.359282
1139.18,10.48,-0.150139,0.253659,1.44394,0.290978,0.346613,0.816118,-0.359363
1139.19,10.49,-0.150175,0.253713,1.44398,0.29054,0.348259,0.815811,-0.358825
1139.2,10.5,-0.15023,0.253783,1.44404,0.289768,0.347409,0.816108,-0.359596
1139.21,10.51,-0.15032,0.253872,1.44409,0.289563,0.347795,0.815953,-0.35974
1139.22,10.52,-0.150482,0.254025,1.44417,0.288754,0.348144,0.815769,-0.360469
1139.22,10.52,-0.150751,0.254256,1.44421,0.288446,0.348096,0.815099,-0.362274
1139.23,10.53,-0.151126,0.254594,1.4443,0.28822,0.347433,0.814187,-0.365129
1139.24,10.54,-0.151468,0.255156,1.44424,0.286045,0.345263,0.814562,-0.368049
1139.25,10.55,-0.151778,0.255955,1.44429,0.283382,0.340765,0.815746,-0.371663
1139.26,10.56,-0.152106,0.256985,1.44451,0.281611,0.336172,0.816335,-0.375874
1139.27,10.57,-0.15251,0.258043,1.44461,0.279959,0.333972,0.815697,-0.380426
1139.28,10.58,-0.152964,0.258902,1.44474,0.278206,0.333839,0.814189,-0.385032
1139.28,10.58,-0.153311,0.259441,1.44483,0.276348,0.334261,0.812977,-0.388547
1139.29,10.59,-0.153423,0.259464,1.44497,0.275495,0.335803,0.81225,-0.389345
1139.3,10.6,-0.153254,0.258886,1.44511,0.275202,0.336052,0.812924,-0.387928
1139.31,10.61,-0.152827,0.257717,1.44516,0.276172,0.33834,0.814026,-0.382905
1139.32,10.62,-0.152236,0.256127,1.4453,0.279139,0.341701,0.815089,-0.375435
1139.33,10.63,-0.151543,0.254789,1.44509,0.283015,0.344931,0.816347,-0.366746
1139.33,10.63,-0.150826,0.253969,1.4443,0.286603,0.345487,0.818169,-0.359301
1139.34,10.64,-0.150295,0.253685,1.44376,0.29395,0.343824,0.817214,-0.357128
1139.35,10.65,-0.150087,0.253679,1.4434,0.301529,0.339906,0.815199,-0.359158
1139.36,10.66,-0.150059,0.253761,1.44292,0.306026,0.337201,0.813312,-0.362172
1139.37,10.67,-0.150155,0.253709,1.44236,0.309612,0.339905,0.81058,-0.362719
1139.38,10.68,-0.150216,0.2535,1.44201,0.311123,0.34365,0.809032,-0.361351
1139.38,10.68,-0.150143,0.253246,1.44185,0.311418,0.345768,0.809221,-0.358643
1139.39,10.69,-0.150035,0.25312,1.44194,0.31146,0.344389,0.810395,-0.35728
1139.4,10.7,-0.150034,0.253176,1.44213,0.311254,0.342036,0.811164,-0.357975
1139.41,10.71,-0.150157,0.253345,1.44233,0.310656,0.340941,0.811016,-0.359868
1139.42,10.72,-0.150317,0.253472,1.44248,0.309743,0.341177,0.810573,-0.361426
1139.43,10.73,-0.150411,0.253537,1.44265,0.30777,0.342084,0.81087,-0.361588
1139.43,10.73,-0.150413,0.253538,1.44282,0.305755,0.342623,0.811659,-0.361017
1139.44,10.74,-0.150377,0.253532,1.44304,0.303823,0.343718,0.812364,-0.36002
1139.45,10.75,-0.150347,0.253549,1.44313,0.302138,0.343461,0.81304,-0.360157
1139.46,10.76,-0.150344,0.253569,1.44314,0.301399,0.344742,0.812907,-0.359853
1139.47,10.77,-0.150347,0.253578,1.44307,0.301006,0.345494,0.812726,-0.359869
1139.47,10.77,-0.150353,0.253575,1.44303,0.301067,0.346656,0.812378,-0.359486
1139.48,10.78,-0.150344,0.253534,1.44294,0.301419,0.347085,0.812147,-0.359297
1139.49,10.79,-0.150333,0.253489,1.44286,0.302346,0.347363,0.811827,-0.358975
1139.5,10.8,-0.150324,0.253448,1.44277,0.303032,0.347246,0.811652,-0.358905
1139.51,10.81,-0.150325,0.253416,1.4427,0.303468,0.346528,0.811615,-0.359314
1139.52,10.82,-0.150346,0.253422,1.44273,0.303721,0.345998,0.811581,-0.359689
1139.53,10.83,-0.15037,0.253434,1.4428,0.303828,0.3463,0.81143,-0.359646
1139.53,10.83,-0.150377,0.253446,1.44289,0.303019,0.345719,0.811866,-0.359906
1139.54,10.84,-0.150369,0.253456,1.44298,0.302096,0.34586,0.812248,-0.359684
1139.55,10.85,-0.150371,0.253476,1.44307,0.301164,0.346093,0.81254,-0.359582
1139.56,10.86,-0.150387,0.253489,1.44312,0.300243,0.346678,0.812656,-0.359526
1139.57,10.87,-0.15041,0.2535,1.44311,0.299998,0.347455,0.812442,-0.359464
1139.58,10.88,-0.150436,0.25351,1.44309,0.299194,0.347825,0.812521,-0.359597
1139.58,10.88,-0.150459,0.253501,1.44309,0.298955,0.34809,0.812452,-0.359696
1139.59,10.89,-0.150481,0.253495,1.44306,0.298759,0.34781,0.8125,-0.36002
1139.6,10.9,-0.150485,0.253482,1.44306,0.299204,0.34858,0.812137,-0.359725
1139.61,10.91,-0.150462,0.253448,1.44302,0.299164,0.34795,0.81233,-0.359934
1139.62,10.92,-0.150415,0.25342,1.44304,0.299348,0.347887,0.81242,-0.359637
1139.63,10.93,-0.150346,0.253381,1.44307,0.299269,0.347746,0.812697,-0.359214
1139.63,10.93,-0.150264,0.253334,1.44306,0.299404,0.349596,0.81251,-0.357725
1139.64,10.94,-0.150216,0.253293,1.44301,0.298995,0.347702,0.813214,-0.358314
1139.65,10.95,-0.150185,0.253261,1.44295,0.299063,0.34808,0.813167,-0.357996
1139.66,10.96,-0.15018,0.253247,1.44291,0.299385,0.348621,0.812927,-0.357744
1139.67,10.97,-0.150182,0.253223,1.44284,0.299758,0.348574,0.812811,-0.357743
1139.68,10.98,-0.150182,0.253203,1.44278,0.300284,0.348635,0.812614,-0.357689
1139.68,10.98,-0.150189,0.253189,1.44273,0.300854,0.348475,0.81244,-0.357762
1139.69,10.99,-0.150183,0.253191,1.44272,0.301268,0.347699,0.812473,-0.358093
1139.7,11,-0.150186,0.25319,1.44276,0.301772,0.347398,0.812408,-0.35811
1139.71,11.01,-0.150172,0.253201,1.44285,0.301399,0.347127,0.812705,-0.358012
1139.72,11.02,-0.150166,0.253203,1.44291,0.301427,0.346885,0.812827,-0.357945
1139.72,11.02,-0.150175,0.253201,1.44296,0.300978,0.347199,0.812957,-0.357724
1139.73,11.03,-0.150214,0.253196,1.44292,0.300789,0.347655,0.812903,-0.357562
1139.74,11.04,-0.15028,0.253192,1.44283,0.300601,0.34828,0.812653,-0.35768
1139.75,11.05,-0.150368,0.253176,1.44268,0.301373,0.3493,0.811863,-0.357831
1139.76,11.06,-0.150444,0.253168,1.4426,0.302873,0.34968,0.810984,-0.358185
1139.77,11.07,-0.150459,0.25313,1.44245,0.303935,0.349269,0.810676,-0.358383
1139.78,11.08,-0.150399,0.253074,1.44235,0.305874,0.347976,0.810462,-0.358477
1139.78,11.08,-0.150303,0.253042,1.44234,0.306778,0.346582,0.810814,-0.358258
1139.79,11.09,-0.150204,0.25302,1.44237,0.307581,0.345714,0.811049,-0.357875
1139.8,11.1,-0.150141,0.253013,1.44244,0.307468,0.344759,0.811474,-0.357931
1139.81,11.11,-0.150123,0.253013,1.44245,0.306917,0.345724,0.811512,-0.357386
1139.82,11.12,-0.150137,0.253001,1.4424,0.306195,0.346376,0.811558,-0.35727
1139.83,11.13,-0.150167,0.253002,1.44236,0.305746,0.347518,0.811357,-0.357003
1139.83,11.13,-0.150202,0.253001,1.44226,0.305976,0.34841,0.810935,-0.356895
1139.84,11.14,-0.150244,0.253024,1.44219,0.306266,0.348192,0.810727,-0.357331
1139.85,11.15,-0.150297,0.253073,1.44217,0.307034,0.347744,0.810395,-0.357862
1139.86,11.16,-0.150357,0.253155,1.44221,0.307904,0.346895,0.810069,-0.358675
1139.87,11.17,-0.150458,0.253284,1.4423,0.307534,0.345754,0.810164,-0.359878
1139.88,11.18,-0.150633,0.253488,1.44246,0.306974,0.345639,0.809934,-0.360981
1139.88,11.18,-0.150891,0.253771,1.44267,0.304882,0.345314,0.809966,-0.362988
1139.89,11.19,-0.151258,0.254148,1.44304,0.302417,0.345986,0.809584,-0.365255
1139.9,11.2,-0.151661,0.254565,1.4433,0.298757,0.346389,0.809434,-0.368207
1139.91,11.21,-0.152016,0.255076,1.4435,0.294951,0.349709,0.80856,-0.370051
1139.92,11.22,-0.152407,0.255676,1.44377,0.29141,0.349001,0.80837,-0.373922
1139.93,11.23,-0.152743,0.256302,1.44391,0.287579,0.345868,0.808983,-0.378445
1139.93,11.23,-0.153032,0.256895,1.44399,0.28565,0.344564,0.808474,-0.382165
1139.94,11.24,-0.153234,0.257319,1.44404,0.284829,0.345546,0.807194,-0.38459
1139.95,11.25,-0.153305,0.257555,1.44406,0.285195,0.345572,0.806165,-0.386447
1139.96,11.26,-0.153246,0.257524,1.44403,0.286724,0.345638,0.805437,-0.386774
1139.97,11.27,-0.153069,0.257214,1.44397,0.28865,0.345235,0.805449,-0.385675
1139.97,11.27,-0.152792,0.256613,1.4439,0.291668,0.346346,0.805364,-0.382574
1139.98,11.28,-0.152449,0.255741,1.44376,0.293985,0.34878,0.805532,-0.37821
1139.99,11.29,-0.152071,0.255038,1.44347,0.29613,0.350577,0.806321,-0.373161
1140,11.3,-0.151685,0.254482,1.44312,0.298733,0.352323,0.806971,-0.368002
1140.01,11.31,-0.151351,0.254222,1.44281,0.301497,0.348444,0.80809,-0.366983
1140.02,11.32,-0.151126,0.254126,1.44251,0.304795,0.346945,0.807809,-0.366298
1140.03,11.33,-0.151078,0.254168,1.44229,0.307183,0.346099,0.806969,-0.366955
1140.03,11.33,-0.151202,0.254279,1.44228,0.308411,0.344979,0.806023,-0.369051
1140.04,11.34,-0.151346,0.25444,1.4424,0.307615,0.344752,0.805561,-0.370932
1140.05,11.35,-0.151482,0.254578,1.44263,0.305802,0.345229,0.80567,-0.371749
1140.06,11.36,-0.151542,0.254788,1.44303,0.302629,0.346165,0.806503,-0.37167
1140.07,11.37,-0.151589,0.255111,1.44333,0.298225,0.348101,0.807599,-0.371042
1140.08,11.38,-0.151752,0.255564,1.44366,0.294275,0.348762,0.808085,-0.372513
1140.08,11.38,-0.15203,0.256098,1.44385,0.289879,0.348038,0.808659,-0.37538
1140.09,11.39,-0.152325,0.256657,1.44406,0.285918,0.347647,0.808877,-0.378299
1140.1,11.4,-0.152539,0.257003,1.44419,0.283525,0.347392,0.808855,-0.380377
1140.11,11.41,-0.152607,0.257126,1.44425,0.282059,0.347501,0.809069,-0.380913
1140.12,11.42,-0.152523,0.256979,1.44427,0.282343,0.34762,0.809362,-0.379969
1140.13,11.43,-0.152341,0.256535,1.44428,0.284089,0.349105,0.809243,-0.377551
1140.13,11.43,-0.152102,0.255833,1.44433,0.286931,0.351779,0.808658,-0.374158
1140.14,11.44,-0.151737,0.255202,1.44417,0.28917,0.351923,0.809333,-0.370826
1140.15,11.45,-0.151328,0.254739,1.44391,0.292025,0.350696,0.810289,-0.367649
1140.16,11.46,-0.150932,0.254473,1.4437,0.295482,0.349003,0.810638,-0.365724
1140.17,11.47,-0.150614,0.254381,1.44347,0.29818,0.346495,0.810898,-0.365342
1140.18,11.48,-0.150434,0.254403,1.44327,0.299804,0.344607,0.811029,-0.365507
1140.18,11.48,-0.150434,0.254466,1.44321,0.300223,0.345439,0.810366,-0.365848
1140.19,11.49,-0.150611,0.254575,1.44327,0.299498,0.347333,0.809355,-0.366887
1140.2,11.5,-0.150887,0.254752,1.44341,0.297626,0.348305,0.808864,-0.368566
1140.21,11.51,-0.151183,0.255167,1.44362,0.29473,0.349049,0.808975,-0.369943
1140.22,11.52,-0.151559,0.25566,1.44376,0.290872,0.348283,0.809678,-0.372175
1140.22,11.52,-0.152019,0.256392,1.44377,0.287114,0.34736,0.809933,-0.375387
1140.23,11.53,-0.152567,0.257295,1.44364,0.283662,0.345358,0.810003,-0.379683
1140.24,11.54,-0.15313,0.258253,1.44369,0.280999,0.342985,0.809578,-0.384689
1140.25,11.55,-0.153598,0.25906,1.44369,0.278958,0.342469,0.808739,-0.388381
1140.26,11.56,-0.153896,0.259535,1.44372,0.278361,0.342776,0.808016,-0.390039
1140.27,11.57,-0.15394,0.259631,1.44376,0.277539,0.341692,0.808497,-0.390578
1140.28,11.58,-0.153786,0.259293,1.44396,0.277619,0.341947,0.809193,-0.388853
1140.28,11.58,-0.153464,0.258455,1.44413,0.277395,0.341526,0.810742,-0.386146
1140.29,11.59,-0.153031,0.257208,1.44419,0.27944,0.344517,0.811297,-0.380812
1140.3,11.6,-0.152529,0.255691,1.44429,0.283834,0.351324,0.810539,-0.372875
1140.31,11.61,-0.151901,0.254567,1.44386,0.286283,0.352098,0.812449,-0.366055
1140.32,11.62,-0.151252,0.253904,1.44338,0.290064,0.352128,0.813787,-0.360028
1140.33,11.63,-0.150751,0.253657,1.44288,0.296007,0.349298,0.813662,-0.358224
1140.33,11.63,-0.150547,0.253688,1.44269,0.302854,0.344391,0.812394,-0.360125
1140.34,11.64,-0.150551,0.253703,1.44237,0.307425,0.342203,0.810534,-0.362522
1140.35,11.65,-0.150604,0.253607,1.44209,0.309483,0.344733,0.808611,-0.362666
1140.36,11.66,-0.150548,0.253422,1.44203,0.309469,0.347161,0.808312,-0.361026
1140.37,11.67,-0.150347,0.253262,1.44219,0.307752,0.346321,0.810225,-0.359007
1140.38,11.68,-0.15011,0.253203,1.44254,0.305423,0.343801,0.812816,-0.357558
1140.38,11.68,-0.150011,0.253265,1.44293,0.303523,0.342002,0.814374,-0.357355
1140.39,11.69,-0.150116,0.253409,1.44322,0.300382,0.342443,0.814962,-0.358245
1140.4,11.7,-0.15034,0.253561,1.44339,0.297707,0.344857,0.814479,-0.359261
1140.41,11.71,-0.150572,0.253658,1.44353,0.295933,0.346819,0.813914,-0.360119
1140.42,11.72,-0.150696,0.253677,1.44358,0.293995,0.347924,0.814146,-0.360116
1140.43,11.73,-0.150713,0.25365,1.44358,0.293652,0.348739,0.814172,-0.359547
1140.43,11.73,-0.150708,0.25362,1.44351,0.294049,0.348695,0.814119,-0.359386
1140.44,11.74,-0.150721,0.253631,1.44344,0.295438,0.347707,0.81376,-0.360015
1140.45,11.75,-0.150758,0.253627,1.44331,0.296638,0.347399,0.813146,-0.360714
1140.46,11.76,-0.150799,0.25364,1.44328,0.29777,0.347851,0.812446,-0.360921
1140.47,11.77,-0.150807,0.253608,1.44325,0.298264,0.347767,0.812277,-0.360976
1140.47,11.77,-0.150782,0.253565,1.44322,0.298349,0.347306,0.812504,-0.360838
1140.48,11.78,-0.150766,0.253542,1.44323,0.297872,0.347167,0.812898,-0.360478
1140.49,11.79,-0.150793,0.253552,1.44328,0.297718,0.347648,0.812853,-0.360244
1140.5,11.8,-0.150874,0.25358,1.4433,0.296944,0.348159,0.812774,-0.360566
1140.51,11.81,-0.150992,0.253625,1.4433,0.297328,0.349003,0.812065,-0.36103
1140.52,11.82,-0.151091,0.25365,1.44321,0.297937,0.348934,0.811524,-0.36181
1140.53,11.83,-0.151126,0.253659,1.44311,0.29913,0.349335,0.810858,-0.361933
1140.53,11.83,-0.151095,0.253647,1.44304,0.300596,0.348495,0.810614,-0.362075
1140.54,11.84,-0.151012,0.253609,1.44293,0.301604,0.347541,0.810713,-0.361932
1140.55,11.85,-0.150932,0.253575,1.44289,0.302644,0.347131,0.810717,-0.361449
1140.56,11.86,-0.150891,0.253567,1.44289,0.302831,0.345869,0.811057,-0.361739
1140.57,11.87,-0.1509,0.253574,1.44291,0.302509,0.346135,0.811089,-0.361681
1140.58,11.88,-0.150929,0.253597,1.44295,0.302016,0.346574,0.811028,-0.36181
1140.58,11.88,-0.150961,0.253598,1.44298,0.301323,0.34702,0.811092,-0.361817
1140.59,11.89,-0.150962,0.253581,1.44298,0.300898,0.346947,0.811276,-0.361828
1140.6,11.9,-0.150949,0.253542,1.44298,0.301059,0.346939,0.811297,-0.361655
1140.61,11.91,-0.150912,0.253495,1.44291,0.301895,0.347048,0.811084,-0.361331
1140.62,11.92,-0.150871,0.253458,1.44285,0.302488,0.34654,0.811049,-0.361401
1140.63,11.93,-0.150831,0.253427,1.44277,0.303291,0.346912,0.810753,-0.361035
1140.63,11.93,-0.150792,0.253418,1.44277,0.303408,0.346193,0.810922,-0.361247
1140.64,11.94,-0.150775,0.253402,1.44275,0.303305,0.34649,0.810942,-0.361002
1140.65,11.95,-0.150771,0.253402,1.44276,0.302717,0.346794,0.811058,-0.360945
1140.66,11.96,-0.150796,0.2534,1.44276,0.302067,0.348005,0.810945,-0.360577
1140.67,11.97,-0.150832,0.25341,1.44281,0.301562,0.348308,0.810925,-0.360754
1140.68,11.98,-0.150861,0.253408,1.44281,0.301199,0.348714,0.810856,-0.360819
1140.68,11.98,-0.15088,0.253397,1.44279,0.301048,0.3494,0.810702,-0.360628
1140.69,11.99,-0.150895,0.253382,1.44277,0.301334,0.349444,0.810556,-0.360673
1140.7,12,-0.150901,0.253374,1.44275,0.3015,0.349647,0.810393,-0.360706
1140.71,12.01,-0.150927,0.253367,1.44269,0.302112,0.349648,0.810081,-0.360891
1140.72,12.02,-0.15097,0.25339,1.44267,0.302434,0.349938,0.809732,-0.361124
1140.72,12.02,-0.151039,0.253427,1.44266,0.30255,0.35059,0.809282,-0.361404
1140.73,12.03,-0.151128,0.253493,1.4427,0.302333,0.350856,0.808979,-0.362006
1140.74,12.04,-0.151214,0.253548,1.44275,0.302123,0.351523,0.808643,-0.362284
1140.75,12.05,-0.151269,0.253578,1.44275,0.301641,0.352151,0.80849,-0.362417
1140.76,12.06,-0.151303,0.253601,1.44276,0.301053,0.352268,0.80859,-0.362568
1140.77,12.07,-0.151316,0.253617,1.44283,0.300884,0.352852,0.808502,-0.362338
1140.78,12.08,-0.151293,0.253612,1.44281,0.300445,0.352524,0.808773,-0.362418
1140.78,12.08,-0.151254,0.253613,1.44286,0.299893,0.35205,0.809159,-0.362475
1140.79,12.09,-0.151204,0.253593,1.44283,0.299454,0.352362,0.809373,-0.362054
1140.8,12.1,-0.151151,0.253577,1.44277,0.298719,0.351915,0.809864,-0.362
1140.81,12.11,-0.151125,0.253576,1.44277,0.298739,0.35269,0.80973,-0.361528
1140.82,12.12,-0.151137,0.253583,1.44275,0.298499,0.352439,0.809803,-0.361807
1140.83,12.13,-0.151156,0.253579,1.4427,0.298519,0.352709,0.809628,-0.361918
1140.83,12.13,-0.151181,0.253577,1.44267,0.298479,0.353373,0.809412,-0.361788
1140.84,12.14,-0.151203,0.253574,1.4427,0.298758,0.353091,0.809369,-0.361928
1140.85,12.15,-0.1512,0.253561,1.44269,0.299076,0.35254,0.809394,-0.362148
1140.86,12.16,-0.1512,0.253553,1.44271,0.299204,0.352329,0.809431,-0.362163
1140.87,12.17,-0.151205,0.253551,1.44268,0.299279,0.352118,0.809447,-0.362271
1140.88,12.18,-0.151203,0.253552,1.44269,0.299144,0.352502,0.809392,-0.362132
1140.88,12.18,-0.151215,0.253542,1.44268,0.299079,0.352957,0.809302,-0.361943
1140.89,12.19,-0.151211,0.25352,1.44263,0.299243,0.353408,0.80917,-0.361665
1140.9,12.2,-0.151212,0.253489,1.44262,0.29939,0.353794,0.809078,-0.361369
1140.91,12.21,-0.151187,0.253457,1.44256,0.299975,0.35382,0.808917,-0.361221
1140.92,12.22,-0.15116,0.253443,1.44251,0.300688,0.353166,0.808874,-0.361364
1140.93,12.23,-0.151126,0.253427,1.4425,0.30113,0.352969,0.808861,-0.361217
1140.93,12.23,-0.151102,0.253416,1.4425,0.300954,0.351633,0.809321,-0.361636
1140.94,12.24,-0.151091,0.253424,1.44254,0.300562,0.351684,0.809512,-0.361485
1140.95,12.25,-0.151111,0.253433,1.44259,0.299812,0.351888,0.809704,-0.361479
1140.96,12.26,-0.151155,0.253451,1.44263,0.299379,0.353033,0.80946,-0.361268
1140.97,12.27,-0.151205,0.253475,1.44262,0.298908,0.353481,0.809373,-0.361415
1140.97,12.27,-0.151257,0.253495,1.44263,0.299288,0.354383,0.808936,-0.361195
1140.98,12.28,-0.151292,0.253506,1.44261,0.299766,0.354164,0.808726,-0.361483
1140.99,12.29,-0.151304,0.253499,1.44258,0.300369,0.353807,0.808562,-0.3617
1141,12.3,-0.151297,0.253505,1.44254,0.301108,0.353169,0.808452,-0.361955
1141.01,12.31,-0.151272,0.253541,1.4426,0.301409,0.35212,0.808675,-0.362228
1141.02,12.32,-0.151244,0.253583,1.44266,0.300993,0.350933,0.809135,-0.362699
1141.03,12.33,-0.151233,0.253649,1.44279,0.299843,0.350377,0.809734,-0.362851
1141.03,12.33,-0.151246,0.253728,1.44294,0.298581,0.350358,0.810165,-0.362947
1141.04,12.34,-0.151281,0.253811,1.44305,0.296817,0.350821,0.81064,-0.362888
1141.05,12.35,-0.151373,0.25391,1.44317,0.295175,0.350456,0.811119,-0.363509
1141.06,12.36,-0.15152,0.254054,1.44322,0.293651,0.350063,0.81132,-0.36467
1141.07,12.37,-0.151752,0.254242,1.44329,0.292697,0.351041,0.810768,-0.365725
1141.08,12.38,-0.152013,0.254443,1.44331,0.29242,0.35131,0.810052,-0.367272
1141.08,12.38,-0.152269,0.254759,1.44331,0.290973,0.350206,0.809928,-0.36974
1141.09,12.39,-0.152495,0.255181,1.4434,0.290323,0.347063,0.810092,-0.372843
1141.1,12.4,-0.152649,0.255754,1.44365,0.290004,0.342724,0.810435,-0.376343
1141.11,12.41,-0.152682,0.256354,1.44385,0.289354,0.339423,0.810889,-0.378848
1141.12,12.42,-0.152662,0.257002,1.44403,0.288081,0.336091,0.811646,-0.381161
1141.13,12.43,-0.152651,0.257663,1.44424,0.286057,0.334061,0.8125,-0.382647
1141.13,12.43,-0.152719,0.258332,1.4445,0.283786,0.332674,0.813273,-0.383903
1141.14,12.44,-0.152856,0.258909,1.44462,0.281246,0.332086,0.813749,-0.385269
1141.15,12.45,-0.15308,0.259362,1.44465,0.279465,0.33172,0.813722,-0.386934
1141.16,12.46,-0.153338,0.259609,1.44468,0.277441,0.332557,0.813521,-0.388093
1141.17,12.47,-0.153569,0.259555,1.44465,0.276212,0.333744,0.813172,-0.388681
1141.18,12.48,-0.153663,0.259105,1.44448,0.276367,0.334546,0.812821,-0.388617
1141.18,12.48,-0.153579,0.258274,1.44433,0.278365,0.336008,0.812447,-0.386705
1141.19,12.49,-0.153304,0.257119,1.44413,0.281852,0.337338,0.812427,-0.383046
1141.2,12.5,-0.152882,0.255739,1.44393,0.286669,0.340305,0.812283,-0.377106
1141.21,12.51,-0.152438,0.254278,1.44358,0.291668,0.342478,0.812572,-0.370629
1141.22,12.52,-0.152107,0.252709,1.44371,0.300354,0.34599,0.811027,-0.36375
1141.22,12.52,-0.1517,0.251498,1.44321,0.307109,0.353328,0.808592,-0.356403
1141.23,12.53,-0.151522,0.251073,1.44273,0.312554,0.356133,0.805902,-0.354967
1141.24,12.54,-0.151438,0.251097,1.44233,0.316713,0.35705,0.803321,-0.356208
1141.25,12.55,-0.151294,0.251058,1.4419,0.319159,0.354198,0.803246,-0.35704
1141.26,12.56,-0.151011,0.250886,1.44165,0.320612,0.355461,0.803442,-0.354029
1141.27,12.57,-0.150787,0.250697,1.44163,0.32068,0.356432,0.804068,-0.351561
1141.28,12.58,-0.150689,0.250559,1.44158,0.318933,0.357157,0.804812,-0.35071
1141.28,12.58,-0.150709,0.250557,1.44172,0.317505,0.356942,0.805372,-0.350939
1141.29,12.59,-0.150731,0.250638,1.44198,0.316509,0.355953,0.805986,-0.351434
1141.3,12.6,-0.150762,0.250775,1.44233,0.315067,0.353992,0.806966,-0.35246
